Open,High,Low,Close,Volume,ema_200,ema_9,ema_21,ema_55,ema_100,supertrend,hma_100,psar,rsi_14,macd,macd_signal,macd_hist,hlc3,esa,d,ci,tci,wt1,wt2,k,bb_upper,bb_middle,bb_lower,atr_1,long_stop,short_stop,stddev,upper_rvi,lower_rvi,rvi,obv,mf_mult,mf_vol,cmf,buy_signal,sell_signal
697.3,698.0,673.15,677.3,8475726,,661.6115516822898,657.7163815495879,685.6876965460095,727.373212863468,623.8721454000092,625.4915217309966,644.7915116925632,59.750440410818356,-1.429545498378502,-8.466613375028915,7.037067876650413,682.8166666666666,663.6413748352264,78.2492732888676,98.81260458223107,60.123650120708916,60.123650120708916,48.74249517474009,73.02931596091199,676.4616374118673,645.65,614.8383625881327,25.799999999999955,650.2700000000001,720.8799999999999,15.255269208907649,8.398153844152032,4.0040777525377775,67.71486065776682,-260641699,-0.6659959758551329,-5644799.408450723,0.03501222308127039,False,False
682.0,693.15,682.0,691.55,6347433,,667.5992413458318,660.79216504508,685.8970645265092,726.6638423117162,638.7099308600083,625.5999101498385,652.2407000556043,65.5440322642361,1.2957823599997482,-6.514134228023183,7.809916588022931,688.9,668.6930998681812,82.19110435719314,93.6083553333667,65.27514323034858,65.27514323034858,55.87229485012734,91.4907651715039,684.7891328617327,648.3875,611.9858671382674,15.850000000000023,663.8275,711.3225,16.548706806562787,9.484894239140134,3.470200718866074,73.21362189845239,-254294266,0.713004484304928,4525748.192825082,0.03849457834010751,False,False
683.0,692.45,680.5,686.05,6966674,,671.2893930766655,663.0883318591635,685.9025265077053,725.859607810494,634.9089377740074,626.0423212227105,658.6470020478197,61.84390889634051,2.9774975497832656,-4.615807872461893,7.593305422245159,686.3333333333334,672.2211465612116,82.91830320948601,65.62901425825542,65.32958492694962,65.32958492694962,60.954418260518906,84.23482849604214,689.725146410818,651.4125,613.0998535891821,11.950000000000045,670.3425,702.6075000000001,16.414897035828442,8.22024167392145,5.1961602277943895,61.27009114768806,-261260940,-0.07112970711298186,-495537.4811716258,0.01305688110254887,False,False
689.0,696.0,683.05,685.2,10410424,,674.0715144613325,665.0984835083304,685.8774362752872,725.0544670617713,635.2880439966068,626.766537763188,664.1564217611249,61.26825758558791,4.193342811866842,-2.853977735596146,7.047320547462988,688.0833333333334,675.393583915636,85.93280759973293,60.40062862173271,64.57128395691625,64.57128395691625,63.82491555873084,82.07282913165271,694.3151631498251,653.5550000000001,612.794836850175,12.950000000000045,672.0424999999999,707.0075,14.875576764979172,7.124209450731923,6.486749099419027,52.34171733373557,-271671364,-0.6679536679536551,-6953680.8957527615,0.007254812194909355,False,False
695.1,698.0,690.1,693.65,3818060,,677.9872115690661,667.694075916664,686.1550278368841,724.4325964268847,644.889239596946,627.8156660348388,668.8945227145674,64.77817492455759,5.772214822765704,-1.1287392239237761,6.90095404668948,693.9166666666666,679.0982004658422,86.60342383955275,69.72418061358502,65.36403728871144,65.36403728871144,65.13501235073147,93.50261389096337,699.9345409969537,656.3824999999999,612.8304590030461,12.799999999999955,674.32,713.78,15.612710924888132,8.256009647286085,5.62184921949649,59.490514542176975,-267853304,-0.10126582278481905,-386638.98734180623,-0.010481342933889838,False,False
689.0,693.8,684.25,688.3,5539060,,680.0497692552528,669.5673417424218,686.2316339855668,723.7170994679365,641.5503156372514,629.075978888477,672.969289534528,61.00851588627327,6.516661955831637,0.40034101202730654,6.116320943804331,688.7833333333333,681.0352270393404,86.27414019003722,40.089926454939736,61.47571254505426,61.47571254505426,64.18515467940789,83.24697754749559,703.4917054214324,659.0975,614.7032945785676,9.549999999999955,676.1325,701.9174999999999,14.931436102759427,7.155208360981274,6.863127470598216,51.04178161335342,-273392364,-0.15183246073298978,-841009.1099476744,-0.01789503328722338,False,False
672.95,685.25,668.0,683.25,10114633,,680.6898154042024,670.811219765838,686.1251470575108,722.9157707656011,635.0852840735264,630.455674057994,685.25,57.60109055275913,6.622805299905167,1.6448338696028788,4.977971430302288,678.8333333333334,680.594848298139,83.75821153878395,-11.016417661107406,50.32307712872169,50.32307712872169,60.43352772985091,74.52504317789291,705.1685218899834,661.7924999999999,618.4164781100164,20.299999999999955,647.695,705.555,12.802742219275205,6.201180579517104,7.655076103755148,44.75364971409184,-283506997,0.7681159420289855,7769210.855072464,0.006042445391306831,False,False
668.0,672.65,660.05,665.0,5169619,,677.5518523233619,670.2829270598527,685.3706775197426,721.7689238197476,614.6917556661737,631.7284728472847,693.8,47.31615630693915,5.174652019052132,2.35079749949273,2.8238545195594025,665.9,677.6558786385112,66.92573402417959,-72.03935539289316,31.498087510011715,31.498087510011715,52.16522861812477,43.005181347150234,704.0019972053042,663.7025,623.4030027946958,23.200000000000045,629.7299999999999,702.97,12.357615582249938,5.374356502248157,8.282081367554452,39.35401422747321,-288676616,-0.21428571428570847,-1107775.49999997,0.014191870014865778,False,False
669.7,681.45,661.2,664.05,8088546,,674.8514818586896,669.7162973271388,684.6092247511804,720.6259748332179,612.6975800995563,632.8776624803656,692.4499999999999,46.84723475424265,3.905305123579751,2.6616990243101344,1.2436060992696167,668.9,675.9047029108091,48.93368595279213,-46.21625384876959,19.54203499327613,19.54203499327613,40.70972804426595,29.27083333333324,703.4008611594302,665.08,626.7591388405699,20.25,643.9875000000001,698.6625,12.05461686984146,4.6577756352817365,8.78508610119272,34.64869107925001,-296765162,-0.7185185185185275,-5811770.088888962,-0.008091062577602002,False,False
673.0,684.8,668.55,675.35,7919353,,674.9511854869517,670.2284521155807,684.2785381529239,719.7294208761244,622.9078220896007,634.0269162316232,691.1539999999999,52.8348205478208,3.7677221698783114,2.88290365342377,0.8848185164545415,676.2333333333332,675.9704289953139,41.696171560161176,2.154254128070183,16.866991783244444,16.866991783244444,29.557547853813492,52.81250000000005,702.0286309252974,667.4325000000001,632.8363690747028,20.75,646.4124999999999,706.9375,10.530010324027266,5.440740260447807,7.613741287700357,41.67718373480408,-288845809,-0.16307692307691468,-1291463.7199999336,-0.021606852942858967,False,False
659.75,675.75,658.0,673.1,9708672,,674.5809483895614,670.4895019232551,683.8793046474624,718.8060660072903,620.5770398806407,635.1486990946153,689.9098399999999,51.58867430707316,3.437505073162015,2.993823937371419,0.44368113579059587,668.9499999999999,674.5663431962512,41.18798145972057,-49.05929343026954,6.724486365780753,6.724486365780753,18.65790016307826,41.480611045828425,700.6510610204252,669.3275,638.0039389795747,17.75,642.9125,690.8375,9.897206523538612,4.715308225721433,7.918203319145458,37.323813010938395,-298554481,0.7014084507042279,6809744.585915517,0.00721283875654892,False,False
643.3,657.75,641.2,650.2,9216948,,669.7047587116492,668.6450017484137,682.6764723386244,717.4475300467499,593.3593358925766,636.0028421277422,687.9952496,40.991690870182445,1.3128335008269687,2.657625850062529,-1.3447923492355605,649.7166666666667,669.5964078903344,36.71272715612124,-131.4590781947024,-14.534523566601274,-14.534523566601274,7.149747393925013,15.845070422535224,698.6397638794035,670.0925,641.5452361205964,31.899999999999977,598.735,700.215,12.954588516670135,4.0866004622919085,8.589721345482081,32.238061831040966,-307771429,0.0876132930513625,807527.1661631695,0.01719916204791305,False,False
654.75,670.4,650.3,659.45,13013873,,667.6538069693195,667.8090924985579,681.8469554693878,716.2990641052301,602.2334023033189,636.7379562873933,684.251629632,45.83188258247671,0.3711354484181584,2.200327769733655,-1.8291923213154968,660.05,667.6871263122675,29.818654386168173,-53.07598941758605,-20.463979851368162,-20.463979851368162,-2.8517563172360596,32.13028169014087,698.1085436684693,670.5400000000001,642.9714563315308,20.199999999999932,633.0300000000001,687.6699999999998,13.994059210311208,5.407594962027815,7.4444251660844705,42.075836390882515,-294757556,-0.08955223880596212,-1165421.4626864628,0.0019954059766137443,False,False
642.9,657.5,641.15,654.95,8152237,,665.1130455754557,666.6400840895981,680.8863499169097,715.0842311526512,597.965062072987,637.3364764370554,680.8074992614401,43.943460325756995,-0.7298659937644061,1.614289017034043,-2.344155010798449,651.2,664.3897010498141,24.08325281504334,-85.27009605638099,-30.43415157521629,-30.43415157521629,-14.677042156851243,24.274406332453935,697.7708993188661,670.75,643.7291006811339,18.300000000000068,623.6449999999999,675.0050000000001,14.343372321226678,4.6865823004241065,8.364284786770098,35.91012205635504,-302909793,0.6880733944954188,5609337.38532115,0.036483301043981946,False,False
639.85,649.2,630.05,638.95,6159695,,659.8804364603645,664.1228037178164,679.3886231341629,713.576622614975,580.1935558656884,637.6600619156031,676.8417493352961,37.955269334776176,-2.860509676457127,0.719329278335809,-3.579838954792936,639.4,659.3917608398513,23.167518033531152,-108.81620813372488,-42.492929507294534,-42.492929507294534,-26.981396125120064,13.097866077998653,699.1693533814347,670.25,641.3306466185653,24.90000000000009,603.1349999999999,676.1150000000001,16.753033985733705,4.0617046603675595,9.482784679965246,29.98787594208227,-309069488,-0.07049608355090875,-434234.3733681149,0.04165605431045679,False,False
656.4,659.4,633.4,635.95,9618627,,655.0943491682916,661.5616397434694,677.8372437365142,712.0394617711141,575.2692002791196,637.7454206385344,671.2267394150606,36.938855012386355,-4.736535243507433,-0.37184362603283944,-4.364691617474594,642.9166666666666,656.0967420052144,15.351709150307883,-70.66436610160538,-46.82699667565005,-46.82699667565005,-35.05451440238226,8.682855040471063,701.3739102752074,669.0125,636.6510897247927,26.0,611.3,681.5,18.447361641032202,3.5201440389852183,10.678061608107507,24.792879653113175,-318688115,-0.8038461538461485,-7731896.319230719,0.00876661372385694,False,False
667.0,667.0,644.0,649.65,11166084,,654.0054793346334,660.478763403154,676.8305564602101,710.8040268845574,585.7222802512075,637.8051494749474,644.0,44.27746130297179,-5.059500741982674,-1.3093750492228065,-3.750125692759868,653.5500000000001,655.5873936041716,16.875153298994448,-13.116934504753544,-41.640833264742895,-41.640833264742895,-40.348727755725946,28.844738778513626,701.7314774447067,668.4300000000001,635.1285225552934,31.049999999999955,609.5575000000001,701.4424999999999,16.55008010600027,5.257468847920559,9.25432006035984,36.228950690708146,-307522031,-0.508695652173915,-5680138.382608717,-0.016862320333230794,False,False
661.7,676.0,655.45,672.35,9352398,,657.6743834677068,661.5579667301399,676.6705365866312,710.0425610056552,606.9100522260868,638.1188672102504,633.4,53.85888043313023,-3.444052049996344,-1.736310449377514,-1.70774160061883,667.9333333333334,658.0565815500039,33.25974981604128,64.1803423138242,-25.360652406501803,-25.360652406501803,-39.08035296354733,62.25165562913914,702.1454468783679,669.1175,636.089553121632,26.350000000000023,627.2524999999999,704.1975000000001,14.745633020718117,6.522557404293567,8.020410718978528,44.850248924468,-298169633,0.64476885644769,6030134.963503663,0.012034168669616395,False,False
663.7,672.1,657.55,659.75,9523698,,658.0895067741654,661.393606118309,676.0662317085372,709.0466687085135,596.4140470034781,638.5375238347364,635.1039999999999,48.838982126774674,-3.144266869095304,-2.0179017333210725,-1.1263651357742317,663.1333333333333,659.0719319066698,45.89487656725682,30.018483453123206,-16.84078535117488,-16.84078535117488,-32.66731692451741,46.588235294117716,702.0673924971995,668.8125,635.5576075028005,14.800000000000068,644.7199999999999,684.9300000000001,12.8419139456606,5.6528830837210915,8.663277815869472,39.48602647992565,-307693331,-0.6975945017182082,-6643679.360824697,-0.023054610954421365,False,False
660.2,669.0,648.8,663.7,13999329,,659.2116054193324,661.6032782893718,675.6245805760894,708.1487148727014,600.6376423031303,639.102771913662,636.73984,50.39973041962401,-2.5584606234424427,-2.1260135113453464,-0.4324471120970963,660.5,659.3575455253358,56.600011950264395,10.231114427656777,-12.675877692893087,-12.675877692893087,-24.129537178828166,60.96014492753635,701.6756041064267,668.3875,635.0993958935734,20.200000000000045,631.6299999999999,686.1700000000001,12.78496023979765,6.6038267045313,7.508174107086877,46.795821462074166,-293694002,0.47524752475248094,6653146.455445624,-0.02852894652380441,False,False
690.0,692.5,668.1,673.4,15511195,,662.0492843354659,662.6757075357925,675.5451312698005,707.4606215088854,608.0038780728172,639.9207812322409,638.3102464,54.10262116437479,-1.2965501959542962,-1.9601208482671366,0.6635706523128404,678.0,663.0860364202687,58.98797088253159,111.23708633530156,6.387655234521473,6.387655234521473,-12.122415054012073,69.41553242594073,701.3147625284007,668.1925,635.0702374715993,28.799999999999955,639.22,721.3799999999999,13.446932735753299,7.516240842027567,6.50708422614196,53.59813600191089,-278182807,-0.5655737704918066,-8772725.040983658,-0.0404608311704305,False,False
716.0,721.8,698.9,702.35,12726146,,670.1094274683728,666.282461396175,676.5024480101648,707.3594210829668,628.9734902655356,641.2822371154763,641.561631616,62.984453063647194,2.0163032751084984,-1.1648360235920097,3.181139298700508,707.6833333333333,672.0054958028817,69.72558909057776,166.49134747041165,31.0189925015815,31.0189925015815,1.9724961730087518,78.80108991825621,703.6631495072779,668.7325,633.801850492722,48.39999999999998,632.26,788.4399999999999,17.953399272962766,8.907861966152261,5.639472995989699,61.233634815821006,-265456661,-0.6986899563318735,-8891630.393013047,-0.04888683933382757,False,False
733.0,735.15,704.0,707.2,14548684,,677.5275419746984,670.0022376328864,677.5987891526589,707.3562642298388,631.321141238982,643.1608866804327,647.98070108672,64.23319491475795,4.9757605156835325,0.06328328426309876,4.912477231420434,715.4500000000002,680.6943966423054,73.87430069259469,126.06277483073059,45.64111285991213,45.64111285991213,17.592970725780503,73.40627973358713,707.890493435129,669.7900000000001,631.6895065648712,32.799999999999955,674.47,764.68,22.210704148850265,10.681574257178662,4.8875432631910725,68.60744832328169,-250907977,-0.7945425361155668,-11559548.282503968,-0.06947445633391268,False,False
722.0,738.2,718.5,727.35,16136040,,687.4920335797588,675.2156705753512,679.3756181114926,707.752179789644,649.7590271150838,645.702881544625,656.697630978048,68.923851888115,8.84512717977293,1.8196520633650652,7.025475116407865,728.0166666666668,690.1588506471777,80.72500239743214,113.30127819235335,56.05036906490309,56.05036906490309,34.774532415229544,89.96763754045307,717.1635852625926,671.8975,626.6314147374075,31.0,680.85,775.85,28.211099188513018,13.018844248023242,4.235870828098929,75.45093726896302,-234771937,-0.10152284263959367,-1638176.6497461891,-0.06461238353079368,False,False
765.0,766.85,725.0,728.6,34401710,,695.713626863807,680.0687914321375,681.1336317503678,708.1650079126213,646.2131244035754,648.8217610525758,666.4779152606823,69.1937574922551,11.87559818805073,3.8308412883021985,8.044756899748531,740.15,700.1570805177422,78.47113031941691,103.26456124088799,63.314090938131535,63.314090938131535,49.006141341132064,72.03947368421055,724.489900432593,673.645,622.800099567407,41.85000000000002,689.4275,802.4225,32.502456783596784,15.616659252766382,3.671088051019072,80.96673503028227,-200370227,-0.8279569892473109,-28483136.236559108,-0.14897844666056975,False,False
776.9,785.45,766.35,779.8,11037317,,712.5309014910456,689.1352649383067,684.6574306164262,709.5835226074208,688.5968119632178,652.9477628033392,680.5300071241868,77.7269144760779,18.198894867606782,6.704452004163116,11.494442863443666,777.2000000000002,715.5656644141939,86.1237775296283,124.58130677664948,72.73981645174969,72.73981645174969,59.43634732867411,96.36422136422131,746.8662264075767,678.22,609.5737735924233,56.85000000000002,680.2775,871.5225,43.28248189090186,19.30543560451778,3.1816096442165294,85.85136637995778,-189332910,0.4083769633507765,4507385.999999902,-0.13973919638523674,False,False
765.6,772.95,749.0,765.9,11485697,,723.2047211928365,696.1138772166424,687.5589509515538,710.698700377571,674.5771307668961,657.7466629462946,697.317205984317,71.90383667805844,21.836817965633827,9.730925196457259,12.105892769176569,762.6166666666667,724.9758648646884,85.27441915599807,73.99296366022463,72.9326083299766,72.9326083299766,66.25922119619023,87.41956241956238,760.9431513206265,682.3525000000001,603.7618486793737,30.799999999999955,715.9700000000001,805.9799999999999,46.009111416470795,16.73137752391541,8.891943213850432,65.2974596663237,-200818607,0.41127348643005807,4723762.649269259,-0.12950119536442486,False,False
791.0,796.6,769.0,775.0,11087204,,733.5637769542692,703.2853429242203,690.681845560427,711.9719934394012,683.5994176902065,663.1644666701962,711.4184530268262,73.31340337767622,25.16411591462213,12.817563340090233,12.346552574531897,780.1999999999999,736.0206918917507,90.27156847631176,81.88871829022335,74.3104714007838,74.3104714007838,70.82424678016041,87.0309216451516,775.6703824329093,687.8525000000001,600.0346175670909,30.700000000000045,739.805,825.7950000000001,46.69487736325682,20.726510835827597,7.706350785337041,72.89632366936767,-189731403,-0.5652173913043482,-6266680.521739135,-0.15152705988450427,False,False
772.0,788.8,761.25,780.7,8023525,,742.9910215634154,710.3230390220185,693.8967796475546,713.3329440643636,690.1744759211858,669.1284215562731,726.7511314819975,74.18696944226218,27.938903585030403,15.841831389078267,12.097072195952135,776.9166666666666,744.199886846734,88.23594566863017,61.75847277001056,72.37939468835715,72.37939468835715,73.09057271771681,90.25735294117649,789.5324209355696,693.6850000000001,597.8375790644305,27.549999999999955,737.8325,812.2175,46.93927653701201,24.221546262652186,6.678837347292102,78.38590798224675,-181707878,0.41197822141561363,3305517.5589837115,-0.13634864008616782,False,False
796.0,798.0,778.2,780.6,6255027,,750.5128172507324,716.7118536563804,696.9933232315705,714.6649649739801,693.1870283290673,675.484832618556,739.323927815238,74.14111604579756,29.786513257458296,18.630767762754274,11.155745494704021,785.6,752.4799094773872,88.6631910958756,63.307373733288124,70.98369915680807,70.98369915680807,72.6515433939814,88.70129870129871,801.5124134694718,698.9475,596.3825865305282,19.799999999999955,761.3700000000001,814.8299999999999,47.416862450998174,20.99200676096523,12.110574027786246,63.41501556911382,-187962905,-0.7575757575757593,-4738656.8181818295,-0.15348032998713543,False,False
795.1,804.0,790.55,801.8,6851615,,760.7702538005859,724.4471396876186,700.736418830443,716.390411212119,716.1083254961604,682.3177479289104,751.0591422521904,77.33887607736149,32.585791339759794,21.42177247815538,11.164018861604415,798.7833333333333,761.7405942485765,92.51370862309311,69.93698329140513,70.82266594674608,70.82266594674608,72.12405779817378,98.5824742268041,816.4501968114503,705.3825,594.3148031885498,23.399999999999977,760.71,833.8399999999999,46.359388248636314,24.374324292654705,10.495830824081413,69.90024624512243,-181111290,0.6728624535315929,4610194.479553865,-0.15250267289628316,False,False
800.85,802.45,788.6,794.7,6676491,,767.5562030404687,730.8337633523805,704.09226101507,717.9410961386117,713.4224929465445,689.39259144738,761.6473138017524,74.03677213244177,33.84122811261989,23.905663605048282,9.935564507571605,795.25,768.4424753988612,93.76383496228857,53.173747633900625,68.10744774476986,68.10744774476986,70.57330188417029,94.00773195876292,827.1227054314195,712.6075,598.0922945685804,13.850000000000023,776.8275,814.2225000000001,41.82398724525004,21.124414386967413,14.672918346903897,59.011140701495805,-187787781,-0.11913357400721838,-795394.2346570275,-0.1711852560338104,False,False
805.0,816.2,785.55,797.8,8711816,,773.604962432375,736.9216030476186,707.4389659788175,719.5224605715105,715.45524365189,696.6256190501401,770.1178510414019,74.5477557704495,34.686470847907685,26.061825053620165,8.62464579428752,799.85,774.723980319089,93.86618979582619,52.48827567198071,65.70449819510999,65.70449819510999,68.9045777608585,89.00836320191154,837.035567609897,719.525,602.0144323901029,30.65000000000009,759.4974999999998,842.2525000000002,35.68627399316277,23.065995667793462,12.716529233983378,64.46162122742793,-179075965,-0.20065252854812635,-1748047.9086460238,-0.1554928513660978,False,False
780.0,801.65,776.0,798.85,11478317,,778.6539699459,742.5514573160169,710.7036457652882,721.0933029364311,717.044719286701,703.9127254054818,801.65,74.72917363117067,35.03717132885504,27.85689430866714,7.180277020187898,792.1666666666666,778.2125175886046,90.43367925567384,32.847153407199826,60.649522073893046,60.649522073893046,66.32103349012975,88.28494260634704,845.1521172655466,726.72,608.2878827344534,25.649999999999977,754.1975,823.4525,31.720045521384858,24.21986898160565,11.020992002785595,68.72666644646685,-167597648,0.781676413255364,8972329.66276807,-0.15033929176515265,False,False
805.8,805.8,790.85,793.05,7640132,,781.5331759567201,747.1422339236517,713.6445869879565,722.5181880267987,714.9402473580309,711.1062746827623,790.85,71.68946016477398,34.44997459650483,29.17551036623468,5.274464230270151,796.5666666666666,781.883347404217,85.85252847771733,38.24712552722019,57.20299952825107,57.20299952825107,62.916116885505986,80.26427962489338,849.0021246802788,734.425,619.8478753197211,14.949999999999932,778.1425,818.5074999999999,25.343773890246606,20.990553117391563,12.930696254447064,61.880247650364815,-175237780,-0.7056856187291047,-5391531.277592032,-0.1550688185963298,False,False
780.1,801.0,777.8,798.45,7672215,,784.9165407653761,751.8065762942288,716.6733517383866,724.0217882638918,721.1912226222279,718.1884744109706,801.0,72.79884018346124,34.028097104247536,30.146027713837253,3.882069390410283,792.4166666666666,783.990011256707,84.24308596062143,25.350556213180326,52.3026236336248,52.3026236336248,58.96491085771973,84.18003565062388,850.9207986498214,742.55,634.1792013501785,23.200000000000045,758.0799999999999,820.72,20.532259816731564,20.92944734397023,11.20660342052079,65.12762721639832,-167565565,0.7801724137931078,5985650.495689688,-0.13324871238965602,False,False
789.45,794.25,784.05,786.05,6340427,,785.143232612301,754.9196148129353,719.1510891763014,725.2500696844088,712.1971003600049,725.0020465752458,805.8,66.36751655329644,32.32060793391213,30.58094375785223,1.7396641760599003,788.1166666666667,784.815342338699,77.86151348487897,11.968774840288066,46.097416126957604,46.097416126957604,54.063140340681635,69.14022517911968,850.4172582507815,749.37,648.3227417492185,14.400000000000091,767.6099999999998,810.6900000000002,11.359387387449122,18.1388543647742,11.226974616111233,61.76857590698699,-173905992,-0.6078431372549037,-3853985.0392156974,-0.14197662533684963,False,False
794.9,800.7,789.0,794.9,8104237,,787.0945860898408,758.5541952844866,721.856407420005,726.6292762253116,724.0373903240045,731.6178782407653,805.24,68.50601891946079,31.320488408049187,30.72885268789162,0.5916357201575657,794.8666666666667,786.8256072042926,76.65499922394959,32.849390463344655,44.059258332555615,44.059258332555615,49.91557440534727,76.6447368421052,851.8745899903089,755.4975,659.120410009691,14.650000000000091,773.5974999999999,816.1025000000002,11.237383497894223,17.218658249190202,9.730044667296402,63.89420040938675,-165801755,0.00854700854700074,69266.98290591963,-0.13979554885358725,False,False
769.5,795.0,769.2,792.1,9820244,,788.0956688718727,761.6038138949878,724.3651071550048,727.9257262010481,720.583651291604,737.9808805386422,804.6912,67.05333665032583,29.956628512765633,30.574407852866425,-0.6177793401007925,785.4333333333334,786.5471524301008,69.97395559437653,-5.592304136260755,36.42055641427617,36.42055641427617,44.71996362685355,64.13690476190474,848.9931336125501,762.115,675.2368663874499,25.799999999999955,747.2700000000001,816.93,8.574468797043629,14.922837149298175,9.575967884596032,60.9125103393915,-175621999,0.7751937984496138,7612592.2480620295,-0.1226878618922202,False,False
777.0,779.95,769.2,773.7,9954921,768.6770814671258,785.2165350974982,762.7034671772616,726.1270676137547,728.8321474643936,702.4652861624437,743.8836410123365,803.2715519999999,58.303831757176916,27.078884965033353,29.875303275299814,-2.7964183102664606,774.2833333333334,784.0943886107474,59.179197994987454,-51.97382799187009,22.821420351792128,22.821420351792128,37.34966280639538,36.75595238095242,841.8884818087862,767.615,693.3415181912138,22.899999999999977,737.585,811.565,8.802474686474252,12.933125529391752,9.472835458179794,57.721806873473,-185576920,-0.16279069767441862,-1620568.534883721,-0.12284818823542722,False,False
776.0,796.0,776.0,783.1,7334134,768.8205930943186,784.7932280779986,764.5576974338742,728.1618151989777,729.9067584056928,712.2987575461993,749.4375497396799,801.9086899199999,61.09666275814031,25.265508852536186,28.95334439074709,-3.687835538210905,785.0333333333333,784.2821775552646,46.88542614498029,4.900905104501249,20.06441800605507,20.06441800605507,30.841413276169746,39.76342129208372,833.6712225400815,773.1,712.5287774599185,22.299999999999955,754.7450000000001,817.2549999999999,8.569921855304177,12.351365039513409,8.209790730422489,60.0713558017654,-178242786,-0.2899999999999977,-2126898.859999983,-0.1304307308937975,False,False
780.0,785.5,767.0,784.1,10959783,768.9726269938776,784.6545824623989,766.3342703944311,730.1596075133,730.9798919026098,714.8288817915794,754.6767991246184,800.6003423231999,61.39292224767567,23.63661863502375,27.889999239602425,-4.253380604578673,778.8666666666667,783.1990753775451,39.36754372662018,-31.94702942231836,12.062656863228389,12.062656863228389,22.842262908837938,41.583257506824395,828.4235212643416,777.1875,725.9514787356584,18.5,751.275,801.225,8.226896023518112,11.801435837380703,7.115151966366157,62.38670504330152,-167283003,0.8486486486486511,9301005.03243246,-0.10007070313407453,False,False
760.0,775.75,755.15,774.55,9321859,769.0281232426947,782.6336659699192,767.0811549040283,731.7449786735393,731.8426663203799,703.5209936124214,759.5145692945765,798.5843217838079,56.93385465634767,21.3292360585109,26.57784660338412,-5.24861054487322,768.4833333333332,780.2559269687027,37.70797019204661,-81.86350964592488,-2.387522599718269,-2.387522599718269,13.140243155339329,31.777231777231705,820.5738817934744,780.5550000000001,740.5361182065258,28.950000000000045,722.1924999999999,808.7075000000001,8.87569352817106,10.227911059063276,7.349890841273478,58.18651909410432,-176604862,0.8834951456310637,8235817.174757241,-0.0789422587851231,False,False
763.0,763.0,751.3,761.15,20449544,768.9497339566979,778.3369327759353,766.541959003662,732.7951580066272,732.4230095615604,690.2488942511793,763.8422437231959,795.1095760411033,51.30323010832164,18.209443600462237,24.904166002799744,-6.694722402337508,758.4833333333332,775.9014082416289,29.512561656575457,-104.11263848257094,-18.03754042784945,-18.03754042784945,2.9255029604289353,15.177195685670275,815.3998322269931,782.245,749.0901677730069,23.25,719.9875,794.3125,11.811480034526312,8.864189584521506,7.944769400373856,52.73491114165323,-197054406,0.6837606837606811,13982594.188034134,-0.050234025063945184,False,False
747.0,765.85,741.3,750.45,16618114,768.7656570019049,772.7595462207483,765.0790536396927,733.425688077819,732.7799796692523,679.2740048260614,767.5973645717512,790.728618436993,47.28211471556717,14.704085479763535,22.864149898192505,-8.16006441842897,752.5333333333334,771.2277932599699,19.723571949138258,-98.43146687464056,-30.405836804278852,-30.405836804278852,-9.692060742154545,12.21628838451279,810.1907283906435,783.3375,756.4842716093565,24.550000000000068,720.4324999999999,786.7175000000001,15.13010432277745,7.682297639918639,8.902814056694336,46.320445592703024,-213672520,-0.2545824847250456,-4230680.753564066,-0.06365783797636924,False,False
741.65,741.65,731.0,737.8,6174137,768.4575410118362,765.7676369765987,762.5991396724479,733.5819135036112,732.8793860124354,667.9066043434551,770.7024903478582,784.7971842245538,42.99189219991518,10.781037544973856,20.447527427548778,-9.666489882574922,736.8166666666666,764.3455679413092,11.791568242486667,-117.38122342530956,-43.78666551520665,-43.78666551520665,-23.654391336763304,7.981220657276937,814.6393843031357,781.2375,747.8356156968642,19.450000000000045,705.6674999999999,766.9825000000001,18.93259574960924,6.657991287929487,10.240118282416324,39.40080551740224,-219846657,0.2769953051643134,1710206.9624412786,-0.06678862832326665,False,False
726.0,737.9,715.05,736.0,7077669,768.1345804047533,759.814109581279,760.1810360658617,733.6682737356251,732.9411803488227,666.2409439091097,773.2201894918901,777.2655784331163,42.402317040201176,7.4409739203382514,17.84621672610667,-10.40524280576842,729.65,757.4064543530475,14.42763616360853,-102.4639921643821,-52.81394653815672,-52.81394653815672,-36.26099732137292,23.08539944903586,818.0698306532045,779.7425000000001,741.4151693467957,22.850000000000023,695.6274999999999,757.3225,21.629929373368352,5.770259116205556,11.758759761209928,32.91832336172562,-226924326,0.8336980306345755,5900638.706783385,-0.0635782785948244,False,False
723.3,726.65,715.5,721.25,5430894,767.6680671668951,752.1012876650233,756.6418509689652,733.2247639593528,732.7096718270639,652.3168495181988,775.0621893295211,767.3110858838177,37.824767219271095,3.562679354936222,14.989509251872583,-11.426829896936361,721.1333333333333,750.1518301491046,12.632858676392622,-95.52868566656134,-59.38544486560359,-59.38544486560359,-46.59797343081145,6.831955922865064,823.0970449154909,777.0550000000001,731.0129550845093,20.5,688.725,753.425,24.556309363285386,5.000891234044815,13.465099708153323,27.08162941105354,-232355220,0.031390134529150085,170476.49327355402,-0.051519263988444135,False,False
