date,open,high,low,close,volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-07-23 13:00:00+05:30,2586.0,2603.45,2574.35,2584.15,168982,15.492072699437148,49.049338234870305,2585.6400000000003,2585.1030008596626,2583.8842040684985,2602.1831738188293,2569.0968261811713,2585.1487832580206,-350089,-172394.24770255858,24.653662077345793,-48.0,-1.0518752173229586,-0.8668756704282878,-0.18499954689467074
2024-07-23 13:15:00+05:30,2584.15,2592.9,2567.5,2570.0,49826,16.1997817923345,40.93747456071894,2584.6050000000005,2583.664619825409,2581.107363254799,2602.30225684958,2566.907743150421,2584.521338738982,-399915,-212411.9799860232,23.095663185193832,-48.0,-2.1227456817423445,-1.550196907878139,-0.5725487738642056
2024-07-23 13:30:00+05:30,2570.95,2578.75,2567.7,2575.65,20932,15.831940235739193,44.85886329667876,2583.8925,2582.901322699179,2580.0158906038396,2601.825521914892,2565.959478085108,2584.7666621597664,-378983,-203224.63156973306,21.679300555964776,-48.0,-2.486843673162184,-1.5314359194383829,-0.9554077537238014
2024-07-23 13:45:00+05:30,2575.8,2584.45,2570.0,2578.2,19375,15.733230218900667,46.58266196917625,2583.495,2582.45357768021,2579.652712483072,2601.562177422054,2565.427822577946,2584.80345772903,-359608,-200610.01219257063,19.81399008708249,-48.0,-2.5403467299934164,-1.267951181015692,-1.2723955489777243
2024-07-23 14:00:00+05:30,2578.2,2582.65,2573.0,2576.15,19455,15.298713774693484,45.355122305526024,2583.1150000000002,2581.8532369487616,2578.9521699864576,2601.462264101222,2564.7677358987785,2584.479972686991,-379063,-207363.82048272583,18.118253297189504,-48.0,-2.7168480226105203,-1.1555619789062368,-1.5612860437042835
2024-07-23 14:15:00+05:30,2576.15,2584.65,2575.45,2582.5,15572,14.863091362215398,49.77056330887104,2583.1074999999996,2581.914833429832,2579.661735989166,2601.455640913999,2564.759359086,2584.3172630642166,-363491,-199070.03787403027,16.87433527579454,-48.0,-2.3176185735487707,-0.6050660238755896,-1.712552549673181
2024-07-23 14:30:00+05:30,2583.65,2593.1,2581.35,2588.8,17361,14.640727693485728,53.762388607312054,2583.525,2582.570563579372,2581.489388791333,2601.991875750922,2565.058124249078,2583.514190700732,-346130,-194415.81234211457,16.902598569343226,-48.0,-1.475856257918167,0.18935703340401133,-1.6652132913221784
2024-07-23 14:45:00+05:30,2590.15,2593.0,2586.8,2589.7,9907,14.037818572522449,54.32088140549158,2583.95,2583.2495575241937,2583.1315110330665,2602.5738556695433,2565.3261443304564,2583.095103580432,-336223,-195054.97363243805,16.928292472569307,-48.0,-0.7277421216504081,0.7499769357374164,-1.4777190573878245
2024-07-23 15:00:00+05:30,2589.7,2593.05,2579.0,2579.05,61068,14.038688674485144,47.07481094375593,2584.0274999999997,2582.8495996647466,2582.3152088264533,2602.5560043918817,2565.4989956081176,2582.0088800771796,-397291,-255688.32594560372,15.570021800707632,-48.00000000000001,-0.982892104669645,0.3958615621745436,-1.3787536668441887
2024-07-23 15:15:00+05:30,2579.0,2585.9,2575.0,2580.0,83468,13.81449662630764,47.744428798084726,2583.9275,2582.578209220485,2581.8521670611626,2602.520172615845,2565.334827384155,2581.452269480595,-313823,-262580.17915661354,14.60596061065303,-48.0,-1.0958114121099243,0.22635380378741154,-1.3221652158973358
2024-07-24 09:15:00+05:30,2581.0,2581.0,2532.3,2543.55,114685,16.306318295857082,31.35335916904411,2581.705,2578.8612369137722,2574.19173364893,2607.1742147503605,2556.2357852496393,2576.3107568127775,-428508,-324279.2961997345,17.57067926169879,-100.0,-4.079485383328574,-2.205856133944991,-1.8736292493835836
2024-07-24 09:30:00+05:30,2543.65,2543.8,2518.7,2530.0,100743,16.9344384175816,27.564862807585385,2578.895,2574.2077857791273,2565.353386919144,2612.7732658942273,2545.0167341057727,2570.570868467852,-529251,-334313.4595463479,20.91257145750615,-76.0,-7.4515435045586855,-4.462331404140081,-2.9892121004186043
2024-07-24 09:45:00+05:30,2530.0,2536.5,2520.0,2527.85,122062,16.903407102040056,27.007232049284866,2575.245,2569.792758562068,2557.8527095353156,2614.2214146632286,2536.268585336771,2564.242053112499,-651313,-340231.61712210684,23.950655271876485,-76.0,-10.18006147982942,-5.752679503528652,-4.427381976300767
2024-07-24 10:00:00+05:30,2527.85,2531.0,2523.0,2529.0,70977,16.26744945189434,27.848013730372728,2571.71,2565.907733937109,2552.0821676282526,2613.8678770812758,2529.5521229187243,2560.7511167110583,-580336,-304743.11712210684,26.712549648576786,-76.0,-12.110039249858346,-6.146125818846063,-5.963913431012283
2024-07-24 10:15:00+05:30,2529.0,2534.2,2527.5,2532.1,37792,15.584060205330445,30.182629594750694,2568.1974999999998,2562.6879497526224,2548.085734102602,2611.2551877572396,2525.13981224276,2553.211823526272,-542544,-290641.624584793,28.655163230639445,-76.0,-13.236830502731664,-5.818333657375504,-7.4184968453561595
2024-07-24 10:30:00+05:30,2532.55,2542.8,2530.8,2536.65,36462,15.328055904949698,33.579683720188655,2565.85,2560.2081450142773,2545.798587282082,2610.3867600976982,2521.3132399023016,2550.7791132488146,-506082,-291553.17458479357,28.981791206017007,-76.0,-13.605834128170955,-4.949869826251836,-8.655964301919118
2024-07-24 10:45:00+05:30,2536.65,2543.3,2536.25,2541.5,22569,14.736766197453305,37.09327377105289,2563.7325,2558.4264169176795,2544.9388698256657,2608.669926216907,2518.7950737830934,2549.7919144237744,-483513,-280508.7703294753,29.197073034097045,-76.0,-13.35299270504629,-3.7576227225017362,-9.595369982544554
