date,open,high,low,close,volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-07-23 13:00:00+05:30,1618.7,1619.7,1606.55,1606.55,1622513,8.444405833901598,25.67818183352817,1630.9599999999998,1628.690760084478,1622.888382838502,1647.6706133938876,1614.249386606112,1625.458924394501,-7113484,-3160417.5130622927,44.233115637708714,-60.0,-5.461940439086447,-2.1786771895907586,-3.283263249495689
2024-07-23 13:15:00+05:30,1606.6,1612.0,1605.0,1611.05,1081565,8.341233988622912,31.84031002157664,1629.6175,1627.01068769548,1620.5207062708016,1648.1022038115298,1611.1327961884704,1623.7150672775797,-6031919,-2372420.1559194494,46.66463022211674,-64.0,-6.173572791589095,-2.3122476336747244,-3.8613251579143704
2024-07-23 13:30:00+05:30,1611.0,1619.8,1610.75,1618.25,649470,8.3918601322927,40.36056496290197,1628.7125,1626.1763364863868,1620.0665650166413,1647.5589021765425,1609.8660978234577,1623.1476359129213,-5382449,-1945420.5426597754,46.12730344907083,-64.0,-6.086406426266649,-1.7800650146818224,-4.306341411584826
2024-07-23 13:45:00+05:30,1618.3,1623.6,1616.55,1622.95,763199,8.296012979986076,45.178143127595824,1627.665,1625.8690663448263,1620.6432520133133,1645.3088969618386,1610.0211030381613,1622.6625027625241,-4619250,-1322953.2731562005,44.531505559905085,-64.0,-5.573824157979743,-1.0139861971159334,-4.55983796086381
2024-07-23 14:00:00+05:30,1623.05,1626.9,1621.1,1623.0,907216,8.117726338558512,45.22883100312404,1626.715,1625.5958219310332,1621.1146016106507,1643.1755923344203,1610.2544076655795,1622.4164230703493,-3712034,-1635786.3766044667,42.188313688721834,-64.0,-5.104720396125458,-0.43590594820931816,-4.66881444791614
2024-07-23 14:15:00+05:30,1622.85,1623.5,1616.3,1617.15,649532,8.052174457232907,40.50952592088199,1625.7225,1624.7914579376015,1620.3216812885207,1641.975268225751,1609.469731774249,1621.927946977586,-4361566,-2131956.654382221,40.86220608782989,-64.0,-5.1456821736342135,-0.3814941805744585,-4.764187993059755
2024-07-23 14:30:00+05:30,1617.1,1628.55,1616.35,1628.2,2647066,8.348447710287703,50.9256934692024,1625.6225,1625.1160809911632,1621.8973450308167,1641.7882191303072,1609.4567808696927,1621.6151680286405,-1714500,363228.5095522455,38.35868118435745,-64.0,-4.237653000187947,0.4212279942974462,-4.6588809944853935
2024-07-23 14:45:00+05:30,1627.95,1629.8,1622.1,1622.15,1123791,8.302130016695727,46.16021879434008,1625.185,1624.8335970872429,1621.9478760246536,1641.2288804533061,1609.1411195466937,1621.213228339949,-2838291,-745967.802136013,35.77816455381344,-64.0,-3.960562872842047,0.5586544973146772,-4.519217370156724
2024-07-23 15:00:00+05:30,1622.6,1624.5,1616.25,1617.6,2707725,8.298406444074605,42.90821970455085,1624.5825,1624.1446830789341,1621.078300819723,1640.814359874949,1608.3506401250509,1620.7343177663874,-5546016,-2567528.2566815275,34.51335415271771,-64.0,-4.0612978115557326,0.3663356468807937,-4.427633458436526
2024-07-23 15:15:00+05:30,1617.45,1617.9,1613.95,1616.6,1323301,7.987805983783565,42.204476265946944,1623.9325,1623.4261418333213,1620.1826406557784,1640.3487198754763,1607.5162801245235,1620.1681820630167,-6869317,-2115260.8263018923,33.747392435932085,-64.0,-4.1737106802168,0.20313822257578096,-4.376848902792581
