date,open,high,low,close,volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-07-23 13:00:00+05:30,1571.1,1577.85,1570.0,1571.25,104652,7.654806026165564,46.23323518588079,1572.4975,1573.6154852252064,1572.7197324489582,1584.0635916043402,1560.9314083956597,1571.2833089753876,436398,80689.39557385948,38.40940112867292,-92.0,-1.275148718601713,0.10801502573961308,-1.383163744341326
2024-07-23 13:15:00+05:30,1571.1,1574.3,1569.1,1573.6,114942,7.4794627385823125,49.183270296029676,1572.2824999999998,1573.6140104418535,1572.8957859591667,1583.5959996795857,1560.969000320414,1571.6811323921079,551340,164685.47249693464,39.577985841527386,-84.0,-1.127090868150617,0.2048583009525673,-1.3319491691031844
2024-07-23 13:30:00+05:30,1574.15,1579.9,1573.35,1578.15,55636,7.413072542969303,54.40008628220942,1572.275,1574.0460094473913,1573.9466287673336,1583.5727210091236,1560.9772789908766,1572.3142434597016,606976,190592.31219159195,38.39947702971449,-84.0,-0.6352838244276882,0.5573322757403971,-1.1926161001680853
2024-07-23 13:45:00+05:30,1578.45,1597.95,1575.4,1593.15,116764,8.494281647042921,66.58052588582649,1573.13,1575.8654371190682,1577.787303013867,1587.5874340738596,1558.6725659261406,1574.0020203110537,723740,257647.46961953025,36.70415856353033,20.0,0.9538559827558402,1.7171776663391403,-0.7633216835833002
2024-07-23 14:00:00+05:30,1593.15,1595.0,1586.25,1589.85,88074,8.512547243682713,62.61771350468464,1573.6275,1577.1973002505856,1580.1998424110936,1589.5890937487457,1557.6659062512545,1575.290110317863,635666,242045.78961952843,35.16295995790836,20.0,1.9247905213439935,2.150489763941835,-0.22569924259784147
2024-07-23 14:15:00+05:30,1589.85,1591.45,1588.0,1589.7,61371,8.150936726276807,62.43580541585043,1574.8975,1578.3880335600536,1582.099873928875,1591.707778849561,1558.087221150439,1576.0430180417777,574295,241156.35483692054,33.76187031643385,20.0,2.6515934729861783,2.301834172467216,0.3497593005189625
2024-07-23 14:30:00+05:30,1589.6,1590.7,1587.5,1587.95,64606,7.79729838868561,60.237181626476584,1575.9925,1579.2986970305246,1583.2698991431,1593.2031732872367,1558.7818267127634,1576.66970078155,509689,194720.7923369221,32.34312727374387,20.0,3.051207255919735,2.161158364320618,0.890048891599117
2024-07-23 14:45:00+05:30,1588.35,1592.0,1588.0,1590.25,80302,7.5296342180652065,62.1249342001564,1577.325,1580.3416782657127,1584.66591931448,1594.6179320822123,1560.0320679177878,1577.5838122792813,589991,204758.5423369221,31.32643449017196,20.0,3.51299916840685,2.0983602214461863,1.4146389469606637
2024-07-23 15:00:00+05:30,1590.3,1600.8,1590.3,1597.35,390347,7.745374631060545,67.287820781764,1579.0925,1581.961518430883,1587.2027354515842,1596.9748453439422,1561.2101546560577,1581.9723280413673,980338,338591.7994797759,31.940489313352455,40.0,4.401149536670118,2.3892084717675637,2.0119410649025546
2024-07-23 15:15:00+05:30,1597.35,1600.05,1591.0,1596.0,425364,7.838562157413359,65.46064810392667,1580.52,1583.2985166755607,1588.9621883612674,1599.0048694883142,1562.0351305116858,1585.0016214024529,554974,383243.26909303793,32.498720970789265,39.99999999999999,4.939145984321613,2.341763935535246,2.5973820487863666
2024-07-24 09:15:00+05:30,1594.0,1598.0,1576.85,1586.05,142592,8.789379146169555,53.85337834798346,1581.365,1583.5605627064597,1588.3797506890141,1599.2282331899914,1563.5017668100086,1585.2429055203186,412382,364702.9381237709,29.780153234892076,40.0,4.5106344149965025,1.5306018929681087,2.980032522028394
2024-07-24 09:30:00+05:30,1586.45,1588.0,1580.1,1580.45,96353,8.725852064300307,48.627260377421756,1581.6475,1583.2643186391779,1586.7938005512115,1599.2635005392829,1564.0314994607172,1586.2878151385717,316029,276887.5457187108,27.308728020440086,40.0,3.6767790895708004,0.5573972540339249,3.1193818355368754
2024-07-24 09:45:00+05:30,1580.45,1582.35,1577.35,1580.55,69862,8.459719773993141,48.72295464112574,1581.8625,1583.0058121021134,1585.5450404409692,1599.3139433500503,1564.4110566499496,1588.319041398801,385891,296448.9057187121,25.635649155671278,40.0,2.9895502267493157,-0.10386528703004805,3.0934155137793637
2024-07-24 10:00:00+05:30,1580.5,1586.05,1580.1,1582.4,57620,8.280454075850777,50.55783222245488,1582.105,1582.948115711436,1584.9160323527753,1599.4444319399458,1564.7655680600542,1588.861248168079,443511,283375.460340564,23.36181645996744,40.0,2.564632454148523,-0.423026447704673,2.987658901853196
2024-07-24 10:15:00+05:30,1582.25,1586.45,1581.7,1581.7,49485,8.028278784718578,49.83123002972284,1582.2825,1582.829247548442,1584.2728258822203,1599.5287829328531,1565.036217067147,1589.6225045101485,394026,233890.46034056402,21.38772457535724,40.0,2.1466526328326836,-0.6728050152164098,2.8194576480490934
2024-07-24 10:30:00+05:30,1582.15,1588.75,1581.5,1587.6,105283,7.9726874429529655,55.62056506060521,1582.8075000000001,1583.2836049247808,1584.9382607057764,1600.0300223181746,1565.5849776818256,1590.5099225980816,499309,305773.33620263037,20.139833859262126,40.0,2.2653675576384558,-0.4432720723285102,2.708639629966966
2024-07-24 10:45:00+05:30,1587.6,1592.0,1586.9,1590.8,107607,7.767495482742033,58.42297273850858,1583.3574999999998,1583.9994520748016,1586.1106085646213,1600.8609932227832,1565.8540067772165,1590.8756140232697,606916,362741.7479673334,19.733993399810036,40.0,2.587832327128808,-0.0966458422705263,2.6844781693993345
2024-07-24 11:00:00+05:30,1590.8,1596.0,1590.55,1595.55,71991,7.601960091117605,62.235090505856995,1584.855,1585.099504258154,1587.9984868516972,1601.1051661529975,1568.6048338470025,1591.132836008954,678907,422844.32594898366,20.171128826780738,40.0,3.189902077274837,0.4043391263004019,2.7855629509744353
2024-07-24 11:15:00+05:30,1595.55,1595.55,1590.65,1590.65,60944,7.408962941752052,56.48189313767379,1585.705,1585.6281229002345,1588.5287894813578,1601.2865243156768,1570.123475684323,1591.2099753400228,617963,361900.32594898366,20.568524669481377,40.0,3.234373795169631,0.35904867535615637,2.875325119813475
2024-07-24 11:30:00+05:30,1590.65,1592.0,1586.45,1586.5,66048,7.276179874484045,52.08987651075987,1586.475,1585.7111588144978,1588.1230315850862,1600.5418937580416,1572.4081062419582,1591.1543663139498,551915,297042.38000303664,19.59547519934581,40.00000000000001,2.901303217506893,0.020782478154734108,2.880520739352159
2024-07-24 11:45:00+05:30,1586.05,1592.1,1586.05,1590.8,54884,7.188595597735182,55.915041801197596,1587.4524999999999,1586.1958103559741,1588.658425268069,1599.7584528277996,1575.1465471722001,1591.196489854098,606799,328339.86760634306,18.58907685540886,40.0,2.950307144210001,0.05582912388627337,2.8944780203237275
2024-07-24 12:00:00+05:30,1590.8,1590.85,1586.65,1586.7,67070,6.975124483611227,51.678307017947944,1588.1075,1586.24382841731,1588.2667402144555,1598.6647380384284,1577.5502619615718,1591.1282191320436,539729,262866.77236824646,17.67416927001163,40.0,2.628013273174247,-0.2131717977195846,2.8411850708938315
2024-07-24 12:15:00+05:30,1586.7,1587.95,1583.55,1586.05,41324,6.791187020496146,51.01830864558748,1588.5025,1586.2253685680423,1587.8233921715646,1598.0862088332253,1578.9187911667748,1589.5902971467408,498405,268501.8632773364,16.304943027325773,40.0,2.2937031089932134,-0.4379855695204946,2.731688678513708
2024-07-24 12:30:00+05:30,1586.05,1586.5,1583.1,1583.25,68913,6.548959376175,48.164709972690524,1588.0075,1585.9420001329906,1586.9087137372517,1597.6025651378736,1578.4124348621262,1586.80016129296,429492,205669.42210086936,15.202937312028842,40.0,1.7822783010565217,-0.7595283019657493,2.541806603022271
2024-07-24 12:45:00+05:30,1583.55,1586.9,1581.0,1586.0,87205,6.502605135019649,51.05998787707205,1587.815,1585.9475239298488,1586.7269709898014,1597.4089616426186,1578.2210383573815,1586.5884323506098,516697,266269.5068466298,14.866950630995525,36.0,1.5806517045130022,-0.7689239188074151,2.3495756233204173
2024-07-24 13:00:00+05:30,1586.0,1591.0,1585.5,1588.05,118419,6.430990482518245,53.16030388559671,1587.7324999999998,1586.1477597460537,1586.9915767918412,1597.2885072729166,1578.176492727083,1587.123252472025,635116,257657.2159375369,13.898766605936869,28.0,1.568201787511498,-0.6250990686471356,2.1933008561586336
2024-07-24 13:15:00+05:30,1588.25,1588.95,1585.0,1586.85,145193,6.253776876624088,51.759985520811895,1587.6775,1586.214639770239,1586.963261433473,1597.2405264560982,1578.1144735439018,1587.5445354115204,489923,248467.7855577818,12.842707065705001,28.000000000000004,1.4448498378662862,-0.5987608146338781,2.0436106525001643
2024-07-24 13:30:00+05:30,1586.75,1588.15,1578.9,1579.9,162511,6.4677928140080825,44.45602814253497,1587.1599999999999,1585.6132455064067,1585.5506091467785,1597.2175643174692,1577.1024356825305,1587.0647126564404,327412,121094.29907129533,13.322311727101836,24.0,0.7773250928410107,-1.013028447727323,1.7903535405683337
2024-07-24 13:45:00+05:30,1579.9,1582.5,1578.65,1581.05,111629,6.280807613007498,45.81845497496886,1586.345,1585.1786506962726,1584.6504873174229,1595.5752166821821,1577.114783317818,1586.6552285055436,439041,148639.11725310888,13.82465201280081,20.0,0.3372151063642832,-1.1625107473632406,1.4997258537275238
2024-07-24 14:00:00+05:30,1580.55,1582.35,1580.0,1581.7,80952,6.000035640649814,46.61551587646962,1585.6299999999999,1584.8473506299608,1584.0603898539384,1593.9259869816694,1577.3340130183303,1586.3698399467605,519993,184809.15980630805,14.281324999799875,-8.0,0.04040853455080651,-1.1674538553413738,1.2078623898921803
2024-07-24 14:15:00+05:30,1581.7,1588.5,1581.35,1588.4,143602,6.082175952031976,54.10944469139925,1585.7475,1585.185698189012,1584.9283118831509,1594.130069713401,1577.3649302865988,1586.0410995808234,663595,324394.3206454726,13.534702403208435,-8.0,0.3418802115111248,-0.6927857427048445,1.0346659542159693
