date,open,high,low,close,volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-07-23 13:00:00+05:30,6729.0,6744.45,6692.05,6700.7,90600,47.89948919004456,27.399033256075356,6821.3675,6804.056642074864,6756.440214723534,6952.1416116391165,6690.593388360884,6767.50327153937,-225561,-254154.35211884335,46.33055215506678,-52.0,-47.35428170619343,-12.41392959570716,-34.94035211048627
2024-07-23 13:15:00+05:30,6703.1,6706.8,6651.1,6680.0,110196,48.45666853361279,25.440450198009387,6810.67,6792.241723782019,6741.152171778827,6950.6251085169815,6670.714891483019,6752.1880721669795,-335757,-249999.7452965823,49.18647414697511,-52.0,-51.23835316973964,-13.038400847402691,-38.19995232233695
2024-07-23 13:30:00+05:30,6682.55,6715.0,6677.6,6704.85,86154,47.66690649549757,31.74802896799862,6801.0,6783.918702469446,6733.891737423062,6942.1344040268,6659.8655959732,6746.33682841006,-249603,-210608.47791690193,51.260032190214496,-52.0,-51.71518006374572,-10.812182193127015,-40.902997870618705
2024-07-23 13:45:00+05:30,6705.85,6734.9,6700.1,6733.95,51203,46.74784174581912,38.327654136892356,6793.922499999999,6779.159778424737,6733.90338993845,6933.592276526633,6654.252723473364,6738.515740509713,-198400,-162201.04400885548,51.90212197034921,-52.0,-49.17804808538858,-6.620040171815901,-42.55800791357268
2024-07-23 14:00:00+05:30,6733.95,6754.0,6723.95,6746.55,55637,45.55513876397492,40.98068533522458,6786.65,6776.054085241429,6736.432711950761,6920.145621651049,6653.154378348951,6736.688225720494,-142763,-134151.10890070157,51.37139797296022,-52.0,-45.62470481932087,-2.4533575245985446,-43.171347294722324
2024-07-23 14:15:00+05:30,6749.0,6757.9,6725.3,6727.5,42703,44.62977170940524,38.298188377330185,6777.4425,6771.429886647007,6734.6461695606085,6900.1482996795585,6654.736700320442,6734.2596729196985,-185466,-171090.5138086774,50.6619387861622,-52.0,-43.840464883577624,-0.5352940710842375,-43.30517081249339
2024-07-23 14:30:00+05:30,6727.5,6799.95,6725.0,6778.4,99138,46.79550230159057,48.07778075753623,6773.335000000001,6772.09370696634,6743.396935648487,6889.988500161805,6656.681499838197,6733.2228485349015,-86328,-128961.82401548256,47.81694945103502,-52.0,-37.88255080419367,4.338096006639773,-42.22064681083344
2024-07-23 14:45:00+05:30,6779.0,6779.35,6720.0,6722.75,54691,47.69225213719126,40.51662521964498,6766.719999999999,6767.394306302878,6739.26754851879,6879.011167951891,6654.428832048107,6726.841922234977,-141019,-178584.57633224755,45.388724064807974,-52.0,-37.222275661609274,3.9986969193793414,-41.220972580988615
2024-07-23 15:00:00+05:30,6722.85,6738.7,6710.05,6729.6,134149,46.332091270249,41.73137989378168,6760.9,6763.794848559747,6737.334038815033,6868.1022947515585,6653.697705248441,6723.562534613172,-6870,-129654.13828686831,43.50465130284509,-52.0,-35.73434185289898,4.389304582471709,-40.12364643537069
2024-07-23 15:15:00+05:30,6729.6,6735.0,6713.15,6728.0,130599,44.58337046523125,41.518102624667655,6756.0425000000005,6760.385815363581,6735.467231052026,6859.911746050023,6652.173253949978,6721.894908115495,-137469,-82734.13142187835,41.79185788287884,-52.00000000000001,-34.28898810701048,4.6677266626881675,-38.95671476969865
2024-07-24 09:15:00+05:30,6630.0,6654.7,6558.25,6599.5,676977,53.52384400342902,28.791470290526874,6744.8175,6745.063356757526,6708.273784841622,6864.242305944997,6625.392694055004,6680.45584531773,-814446,-180648.37870025984,43.38028486101411,-100.0,-43.01654300003793,-3.2478625842714237,-39.768680415766504
