date,open,high,low,close,volume,atr,rsi,sma,ema_20,ema_9,bb_h,bb_l,vwap,obv,ad_line,adx,aroon,macd,macd_diff,macd_signal
2024-07-23 13:00:00+05:30,330.85,332.9,330.2,330.3,448467,3.0373758620206543,40.72171606653538,334.5475,333.6039966410285,331.69263474671595,341.67992420219116,327.41507579780887,331.58692726459554,-1968971,-1923553.4412398129,32.178262611797024,-52.0,-1.8514013028606087,-0.5813977636136083,-1.2700035392470004
2024-07-23 13:15:00+05:30,330.35,332.75,330.05,332.0,561765,3.0132775861620353,45.05940884939858,334.2625,333.4512350561687,331.7541077973728,341.3234400932172,327.2015599067828,331.42695489935204,-1407206,-1673880.1079064808,34.40001403807349,-52.0,-1.7430032507477335,-0.3783997692005865,-1.364603481547147
2024-07-23 13:30:00+05:30,332.2,332.75,329.0,329.95,778330,3.06590061572189,41.14908297625939,333.85749999999996,333.11778409843834,331.3932862378982,340.9321925728261,326.7828074271738,331.196020694248,-2185536,-2057856.2412398187,36.69828905740593,-52.0,-1.8017454805653301,-0.34971359921454637,-1.4520318813507838
2024-07-23 13:45:00+05:30,329.95,332.15,329.0,332.05,456410,3.0719077145988964,46.29099547405847,333.53499999999997,333.01609037477755,331.5246289903186,340.3157153015004,326.75428469849953,331.05836580887853,-1729126,-1630424.6539382217,38.78762998407178,-52.0,-1.6597145155441808,-0.16614610735471746,-1.4935684081894633
2024-07-23 14:00:00+05:30,332.05,333.55,331.0,332.3,525616,3.0346285921275475,46.885953373437076,333.21500000000003,332.9478912914654,331.6797031922549,339.58195374570937,326.8480462542907,331.0190965855176,-1203510,-1620118.457859788,39.202350610589704,-52.0,-1.5095795484701284,-0.012808912224532065,-1.4967706362455964
2024-07-23 14:15:00+05:30,332.5,332.5,330.65,331.35,310860,2.9500122641184388,44.852679836711104,332.96250000000003,332.7957111684687,331.61376255380395,339.203483496213,326.7215165037871,330.85363986223905,-1514370,-1695733.0524543703,39.720255841359176,-52.0,-1.450532727560585,0.03699032694800919,-1.4875230545085942
2024-07-23 14:30:00+05:30,331.35,333.5,331.1,333.15,324890,2.910725673824263,49.33587065281377,332.83000000000004,332.8294529619479,331.92101004304317,338.9354401970704,326.72455980292966,330.70219634588165,-1189480,-1465602.6357877108,39.14819419380879,-52.0,-1.2441509422034756,0.19469768984409508,-1.4388486320475706
2024-07-23 14:45:00+05:30,333.05,333.9,332.55,333.4,503083,2.799245268551099,49.94451926276238,332.71500000000003,332.8837907750957,332.21680803443456,338.68501675039556,326.7449832496045,330.588154312611,-686397,-1335173.7098617943,38.21982146926005,-52.0,-1.0483344329669535,0.3124113592644937,-1.3607457922314472
2024-07-23 15:00:00+05:30,333.45,334.5,333.1,334.3,1887714,2.6992991779403046,52.17210535999175,332.70500000000004,333.0186678441342,332.63344642754765,338.6636827403381,326.74631725966196,331.13353369667306,1201317,13193.432995370356,36.75906083259037,-52.0,-0.8111752370355134,0.4396564441567472,-1.2508316811922606
2024-07-23 15:15:00+05:30,334.25,334.95,333.6,334.5,1899266,2.6029206652302803,52.67611107145252,332.71999999999997,333.1597470970738,333.00675714203817,338.69514853371885,326.7448514662811,331.5192837700179,3100583,646282.099662037,34.969081155785254,-52.00000000000001,-0.6001681719948238,0.5205308073579495,-1.1206989793527733
